file,line,kind,label,binding,apiFamily,source
"src/slash/SourceDemoPage.tsx","124","display","""卡片 ID""","{<RecordLink kind=""card"" id={s.cardId}/>}","demo/{accounts,cards,transactions,summary,scenarios}","本地来源 Demo"
"src/slash/SourceDemoPage.tsx","124","display","""orderId（非唯一）""","{s.orderId}","demo/{accounts,cards,transactions,summary,scenarios}","本地来源 Demo"
"src/slash/SourceDemoPage.tsx","124","display","""referenceNumber""","{s.referenceNumber}","demo/{accounts,cards,transactions,summary,scenarios}","本地来源 Demo"
"src/slash/SourceDemoPage.tsx","124","display","""providerAuthorizationId""","{s.providerAuthorizationId}","demo/{accounts,cards,transactions,summary,scenarios}","本地来源 Demo"
"src/slash/SourceDemoPage.tsx","125","display","""外汇费信息（不重复扣款）""","{money(s.fxFeeInfo?.amountCents)}","demo/{accounts,cards,transactions,summary,scenarios}","本地来源 Demo"
"src/slash/SourceDemoPage.tsx","125","display","""返现信息（不自动入账）""","{money(s.cashbackInfo?.amountCents)}","demo/{accounts,cards,transactions,summary,scenarios}","本地来源 Demo"
"src/slash/SourceDemoPage.tsx","125","display","""返现比例""","{s.cashbackInfo?.rate}","demo/{accounts,cards,transactions,summary,scenarios}","本地来源 Demo"
"src/slash/SourceDemoPage.tsx","125","display","""feeInfo.relatedTransaction（amount单位未明确）""","{s.feeInfo?.relatedTransaction?`${s.feeInfo.relatedTransaction.id} / 原值 ${s.feeInfo.relatedTransaction.amount}`:null}","demo/{accounts,cards,transactions,summary,scenarios}","本地来源 Demo"
"src/slash/SourceDemoPage.tsx","126","display","{r.relation_type}","","demo/{accounts,cards,transactions,summary,scenarios}","本地来源 Demo"
"src/slash/SourceDemoPage.tsx","126","display","{r.confirmation}","","demo/{accounts,cards,transactions,summary,scenarios}","本地来源 Demo"
"src/slash/SourceDemoPage.tsx","130","display","""来源 ID""","{id}","demo/{accounts,cards,transactions,summary,scenarios}","本地来源 Demo"
"src/slash/SourceDemoPage.tsx","130","display","""名称""","{s.name}","demo/{accounts,cards,transactions,summary,scenarios}","本地来源 Demo"
"src/slash/SourceDemoPage.tsx","130","display","""状态""","{<Status raw={s.status}/>}","demo/{accounts,cards,transactions,summary,scenarios}","本地来源 Demo"
"src/slash/SourceDemoPage.tsx","130","display","""类型""","{kind==='cards'?(s.isPhysical==null?'—':s.isPhysical?'实体卡':'虚拟卡'):s.type}","demo/{accounts,cards,transactions,summary,scenarios}","本地来源 Demo"
"src/slash/SourceDemoPage.tsx","130","display","""后四位""","{s.last4}","demo/{accounts,cards,transactions,summary,scenarios}","本地来源 Demo"
"src/slash/SourceDemoPage.tsx","130","display","""有效期 MM/YYYY""","{s.expiryMonth&&s.expiryYear?`${s.expiryMonth}/${s.expiryYear}`:null}","demo/{accounts,cards,transactions,summary,scenarios}","本地来源 Demo"
"src/slash/SourceDemoPage.tsx","130","display","""所属账户""","{<RecordLink kind=""account"" id={s.accountId}/>}","demo/{accounts,cards,transactions,summary,scenarios}","本地来源 Demo"
"src/slash/SourceDemoPage.tsx","130","display","""虚拟账户""","{s.virtualAccountId}","demo/{accounts,cards,transactions,summary,scenarios}","本地来源 Demo"
"src/slash/SourceDemoPage.tsx","130","display","""卡组""","{`${s.cardGroupName??'—'} / ${s.cardGroupId??'—'}`}","demo/{accounts,cards,transactions,summary,scenarios}","本地来源 Demo"
"src/slash/SourceDemoPage.tsx","130","display","""卡产品 ID""","{s.cardProductId}","demo/{accounts,cards,transactions,summary,scenarios}","本地来源 Demo"
"src/slash/SourceDemoPage.tsx","130","display","""卡片余额""","""—（Slash Card未提供；限额不是余额）""","demo/{accounts,cards,transactions,summary,scenarios}","本地来源 Demo"
"src/slash/SourceDemoPage.tsx","130","display","""消费限额""","{s.spendingConstraint?.spendingRule?.utilizationLimitV2?.map((l,n)=><Typography key={n}>{l.preset} · {money(l.limitAmount?.amountCents)} · {l.timezone??'—'}</Typography>)}","demo/{accounts,cards,transactions,summary,scenarios}","本地来源 Demo"
"src/slash/SourceDemoPage.tsx","131","display","{`可用 available · ${b.source.type} · ${b.source.accountId}`}","{money(b.source.available?.amountCents,b.internal.currency)}","demo/{accounts,cards,transactions,summary,scenarios}","本地来源 Demo"
"src/slash/SourceDemoPage.tsx","131","display","{`已入账 posted · ${b.source.type}`}","{money(b.source.posted?.amountCents,b.internal.currency)}","demo/{accounts,cards,transactions,summary,scenarios}","本地来源 Demo"
"src/slash/SourceDemoPage.tsx","131","display","""余额时间戳 UTC""","{b.source.timestamp}","demo/{accounts,cards,transactions,summary,scenarios}","本地来源 Demo"
"src/slash/SourceDemoPage.tsx","131","display","""余额来源""","""按Demo模型计算的合成来源余额，非实时Slash余额""","demo/{accounts,cards,transactions,summary,scenarios}","本地来源 Demo"
"src/slash/SourceDemoPage.tsx","132","display","""虚拟账户 ID""","{v.id}","demo/{accounts,cards,transactions,summary,scenarios}","本地来源 Demo"
"src/slash/SourceDemoPage.tsx","132","display","""名称""","{v.source.name}","demo/{accounts,cards,transactions,summary,scenarios}","本地来源 Demo"
"src/slash/SourceDemoPage.tsx","132","display","""accountType（default为主账户下的虚拟账户）""","{v.source.accountType}","demo/{accounts,cards,transactions,summary,scenarios}","本地来源 Demo"
"src/slash/SourceDemoPage.tsx","132","display","""所属来源账户""","{v.source.accountId}","demo/{accounts,cards,transactions,summary,scenarios}","本地来源 Demo"
"src/slash/SourceDemoPage.tsx","133","display","""平台 / 实体""","{`${i.platform} / ${i.entityId}`}","demo/{accounts,cards,transactions,summary,scenarios}","本地来源 Demo"
"src/slash/SourceDemoPage.tsx","133","display","""内部客户映射""","{`${i.customerId??'—'} / ${i.email??'—'}`}","demo/{accounts,cards,transactions,summary,scenarios}","本地来源 Demo"
"src/slash/SourceDemoPage.tsx","133","display","""首次采集时间""","{i.firstCollectedAt}","demo/{accounts,cards,transactions,summary,scenarios}","本地来源 Demo"
"src/slash/SourceDemoPage.tsx","133","display","""最近同步时间""","{i.lastSyncedAt}","demo/{accounts,cards,transactions,summary,scenarios}","本地来源 Demo"
"src/slash/SourceDemoPage.tsx","133","display","""同步错误""","{i.syncError??'—（未记录错误）'}","demo/{accounts,cards,transactions,summary,scenarios}","本地来源 Demo"
"src/slash/SourceDemoPage.tsx","133","display","""内部版本（非Slash字段）""","{i.version}","demo/{accounts,cards,transactions,summary,scenarios}","本地来源 Demo"
"src/slash/SourceDemoPage.tsx","133","display","""对账关联""","{matchingLabels[i.matchingStatus||'']||'待确认'}","demo/{accounts,cards,transactions,summary,scenarios}","本地来源 Demo"
"src/slash/SourceDemoPage.tsx","133","display","""命名空间""","{i.namespace}","demo/{accounts,cards,transactions,summary,scenarios}","本地来源 Demo"
"src/slash/SourceDemoPage.tsx","144","display","""已入账支出""","{money(t.postedDebitCents,t.currency)}","demo/{accounts,cards,transactions,summary,scenarios}","本地来源 Demo"
"src/slash/SourceDemoPage.tsx","144","display","""已入账收入""","{money(t.postedCreditCents,t.currency)}","demo/{accounts,cards,transactions,summary,scenarios}","本地来源 Demo"
"src/slash/SourceDemoPage.tsx","144","display","""来源交易净额""","{money(t.postedNetCents,t.currency)}","demo/{accounts,cards,transactions,summary,scenarios}","本地来源 Demo"
"src/slash/SourceDemoPage.tsx","144","display","""未释放授权冻结""","{money(t.holdCents,t.currency)}","demo/{accounts,cards,transactions,summary,scenarios}","本地来源 Demo"
"src/slash/SourceDemoPage.tsx","156","display","""Demo / 模拟数据""","","demo/{accounts,cards,transactions,summary,scenarios}","本地来源 Demo"
"src/slash/TransactionDrawer.tsx","256","display","{sourceLabel(t.status, postingLabels)}","","management/live/transactions/:id + cards/:id","依调用方提供；附件未接入"
"src/slash/TransactionDrawer.tsx","282","display","""详情""","""details""","management/live/transactions/:id + cards/:id","依调用方提供；附件未接入"
"src/slash/TransactionDrawer.tsx","288","display","""附件""","""attachments""","management/live/transactions/:id + cards/:id","依调用方提供；附件未接入"
"src/slash/TransactionDrawer.tsx","315","display","""交易 ID"""," <Stack direction=""row"" justifyContent=""flex-end"" alignItems=""flex-start"" gap={0.5} > <Tooltip title=""复制交易 ID""> <IconButton size=""small"" aria-label=""复制交易 ID"" onClick={() => void copy(t.id)} > <Icon icon=""solar:copy-linear"" width={16} /> </IconButton> </Tooltip> <Typography variant=""body2"" sx={{ userSelect: ""all"", overflowWrap: ""anywhere"" }} > {t.id} </Typography> </Stack> ","management/live/transactions/:id + cards/:id","依调用方提供；附件未接入"
"src/slash/TransactionDrawer.tsx","339","display","""所属卡片"""," {t.cardId ? ( <Button size=""small"" onClick={() => onCard(t.cardId!)} endIcon={<Icon icon=""solar:arrow-right-linear"" />} sx={{ textAlign: ""right"", justifyContent: ""flex-end"", p: 0, overflowWrap: ""anywhere"", }} > {card?.cardName || `卡片 ID …${t.cardId.slice(-8)}`} {card?.maskedCardNumber ? ` · •••• ${card.maskedCardNumber.slice(-4)}` : """"} </Button> ) : ( ""— 未提供卡片关联"" )} ","management/live/transactions/:id + cards/:id","依调用方提供；附件未接入"
"src/slash/TransactionDrawer.tsx","361","display","""所属用户""","{owner}","management/live/transactions/:id + cards/:id","依调用方提供；附件未接入"
"src/slash/TransactionDrawer.tsx","367","display","""授权时间""","{displayTime(t.authorizedAt)}","management/live/transactions/:id + cards/:id","依调用方提供；附件未接入"
"src/slash/TransactionDrawer.tsx","368","display","""入账时间"""," {t.status === ""posted"" ? displayTime(t.date) : t.status === ""pending"" ? ""— 尚未入账"" : t.status === ""failed"" ? ""— 入账失败"" : ""— 入账状态未知""} ","management/live/transactions/:id + cards/:id","依调用方提供；附件未接入"
"src/slash/TransactionDrawer.tsx","377","display","""详细状态"""," {sourceLabel(t.detailedStatus, detailLabels)} ","management/live/transactions/:id + cards/:id","依调用方提供；附件未接入"
"src/slash/TransactionDrawer.tsx","380","display","""商户原始描述 / description"""," {t.merchantData === undefined ? t.merchant : t.merchantData?.description} ","management/live/transactions/:id + cards/:id","依调用方提供；附件未接入"
"src/slash/TransactionDrawer.tsx","383","display","""商户类别码 / categoryCode"""," {t.merchantData === undefined ? t.categoryCode : t.merchantData?.categoryCode} ","management/live/transactions/:id + cards/:id","依调用方提供；附件未接入"
"src/slash/TransactionDrawer.tsx","386","display","""商户地区"""," <Tooltip describeChild title={locationText}> <Typography variant=""body2"" noWrap tabIndex={0}>{locationText}</Typography> </Tooltip> ","management/live/transactions/:id + cards/:id","依调用方提供；附件未接入"
"src/slash/TransactionDrawer.tsx","391","display","""原币金额"""," {originalText(t.originalCurrency)} ","management/live/transactions/:id + cards/:id","依调用方提供；附件未接入"
"src/slash/TransactionDrawer.tsx","394","display","""渠道""","{t.internal?.platform || ""Slash""}","management/live/transactions/:id + cards/:id","依调用方提供；附件未接入"
"src/slash/TransactionDrawer.tsx","396","display","""备注""","{t.memo ?? ""— 备注未采集""}","management/live/transactions/:id + cards/:id","依调用方提供；附件未接入"
"src/slash/TransactionDrawer.tsx","412","display","""来源账户 ID""","{t.accountId}","management/live/transactions/:id + cards/:id","依调用方提供；附件未接入"
"src/slash/TransactionDrawer.tsx","413","display","""商户订单号""","{t.orderId}","management/live/transactions/:id + cards/:id","依调用方提供；附件未接入"
"src/slash/TransactionDrawer.tsx","414","display","""参考号""","{t.referenceNumber}","management/live/transactions/:id + cards/:id","依调用方提供；附件未接入"
"src/slash/TransactionDrawer.tsx","415","display","""采集时间""","{displayTime(t.observedAt)}","management/live/transactions/:id + cards/:id","依调用方提供；附件未接入"
"src/website/Website.tsx","80","display","{item.name}","","无业务 API","静态官网或文案"
"src/website/Website.tsx","86","input/filter","{t(""姓名"")}","""name""","无业务 API","静态官网或文案"
"src/website/Website.tsx","86","input/filter","{t(""工作邮箱"")}","""email""","无业务 API","静态官网或文案"
"src/website/Website.tsx","86","input/filter","{t(""意向服务"")}","{interest}","无业务 API","静态官网或文案"
"src/website/Website.tsx","86","input/filter","{t(""需求描述"")}","""description""","无业务 API","静态官网或文案"
"src/website/auth/ForgotPasswordPage.tsx","16","input/filter","""注册邮箱""","{email}","Firebase SDK + Go /api/v1/{me,register}","身份与注册"
"src/website/auth/PasswordField.tsx","13","display","{label || t('密码')}","{name}","Firebase SDK + Go /api/v1/{me,register}","身份与注册"
"src/website/auth/RegisterPage.tsx","24","display","{t(""姓名"")}","""name""","Firebase SDK + Go /api/v1/{me,register}","身份与注册"
"src/website/auth/RegisterPage.tsx","25","display","{t(""邮箱地址"")}","""email""","Firebase SDK + Go /api/v1/{me,register}","身份与注册"
"src/website/auth/RegisterPage.tsx","26","display","{t(""设置密码（至少 12 位）"")}","","Firebase SDK + Go /api/v1/{me,register}","身份与注册"
"src/website/auth/RegisterPage.tsx","27","display","{t(""确认密码"")}","""confirmPassword""","Firebase SDK + Go /api/v1/{me,register}","身份与注册"
